json_path,latitude,longitude,Normalized_Lane_Width,Safety_Score,Left_Lookahead_Score,Right_Lookahead_Score,Left_Lane_Intensity_Score,Right_Lane_Intensity_Score,Lane_Visibility_Score,Left_Lane_Confidence,Right_Lane_Confidence,Local_Time
/media/vsi-dev/Lacie_2/mndot_workzone_project/Tesla/campaign_9d049389-95c8-436d-b651-d076067eb866-Tesla-Austin-1/campaign/processed_json/segments/2f16689a-5737-428e-bec9-f16cb67e93be/part_7/030000.json,43.6804022,-92.9774091,0.9689207832993832,93.73,89.42528735632183,89.42528735632183,77.08044436827099,100.0,90.37,0.9403321506062661,0.9422797359012149,2025-07-07 13:10:17.885
/media/vsi-dev/Lacie_2/mndot_workzone_project/Tesla/campaign_9d049389-95c8-436d-b651-d076067eb866-Tesla-Austin-1/campaign/processed_json/segments/2f16689a-5737-428e-bec9-f16cb67e93be/part_7/030001.json,43.6804022,-92.9774091,0.9801986733067553,94.55,90.11494252873563,89.42528735632183,52.556052414265906,100.0,90.83,0.9582984890990358,0.9426967344109568,2025-07-07 13:10:17.917
/media/vsi-dev/Lacie_2/mndot_workzone_project/Tesla/campaign_9d049389-95c8-436d-b651-d076067eb866-Tesla-Austin-1/campaign/processed_json/segments/2f16689a-5737-428e-bec9-f16cb67e93be/part_7/030002.json,43.6803963,-92.9777344,0.9690332544750109,93.97,89.65517241379311,90.11494252873563,45.26417475576884,100.0,90.8,0.9469143068229711,0.9424008326700937,2025-07-07 13:10:17.970
/media/vsi-dev/Lacie_2/mndot_workzone_project/Tesla/campaign_9d049389-95c8-436d-b651-d076067eb866-Tesla-Austin-1/campaign/processed_json/segments/2f16689a-5737-428e-bec9-f16cb67e93be/part_7/030003.json,43.6803963,-92.9777344,0.9674348535047814,93.82,90.3448275862069,89.65517241379311,91.75768529627149,100.0,90.8,0.9380362487267215,0.942290045872872,2025-07-07 13:10:17.989
/media/vsi-dev/Lacie_2/mndot_workzone_project/Tesla/campaign_9d049389-95c8-436d-b651-d076067eb866-Tesla-Austin-1/campaign/processed_json/segments/2f16689a-5737-428e-bec9-f16cb67e93be/part_7/030004.json,43.6803963,-92.9777344,0.9692207345544688,93.8,89.42528735632183,89.65517241379311,96.33848023558373,100.0,90.47,0.942300183403246,0.9418022035355279,2025-07-07 13:10:18.020
/media/vsi-dev/Lacie_2/mndot_workzone_project/Tesla/campaign_9d049389-95c8-436d-b651-d076067eb866-Tesla-Austin-1/campaign/processed_json/segments/2f16689a-5737-428e-bec9-f16cb67e93be/part_7/030005.json,43.6803963,-92.9777344,0.9656272517042785,93.38,89.65517241379311,88.96551724137932,19.851669497203225,100.0,90.14,0.9273355145209947,0.9422558946148992,2025-07-07 13:10:18.061
/media/vsi-dev/Lacie_2/mndot_workzone_project/Tesla/campaign_9d049389-95c8-436d-b651-d076067eb866-Tesla-Austin-1/campaign/processed_json/segments/2f16689a-5737-428e-bec9-f16cb67e93be/part_7/030006.json,43.6803963,-92.9777344,0.9872815715902905,94.24,88.96551724137932,89.65517241379311,0.0,23.123665882426266,90.14,0.9272676543109099,0.9417931509884285,2025-07-07 13:10:18.083
/media/vsi-dev/Lacie_2/mndot_workzone_project/Tesla/campaign_9d049389-95c8-436d-b651-d076067eb866-Tesla-Austin-1/campaign/processed_json/segments/2f16689a-5737-428e-bec9-f16cb67e93be/part_7/030007.json,43.6803963,-92.9777344,0.9909288930014639,93.75,88.96551724137932,89.65517241379311,0.0,1.964755924650603,89.69,0.8815743987306192,0.942315864922111,2025-07-07 13:10:18.120
/media/vsi-dev/Lacie_2/mndot_workzone_project/Tesla/campaign_9d049389-95c8-436d-b651-d076067eb866-Tesla-Austin-1/campaign/processed_json/segments/2f16689a-5737-428e-bec9-f16cb67e93be/part_7/030008.json,43.6803963,-92.9777344,0.9684335543910279,93.63,88.73563218390804,88.96551724137932,42.802386999267696,100.0,89.98,0.9474903624242809,0.9421542816014178,2025-07-07 13:10:18.153
/media/vsi-dev/Lacie_2/mndot_workzone_project/Tesla/campaign_9d049389-95c8-436d-b651-d076067eb866-Tesla-Austin-1/campaign/processed_json/segments/2f16689a-5737-428e-bec9-f16cb67e93be/part_7/030009.json,43.6803963,-92.9777344,0.966038349019377,93.76,88.96551724137932,88.73563218390804,58.741683675854226,100.0,90.14,0.9636114770800117,0.9421509974180899,2025-07-07 13:10:18.183
