json_path,latitude,longitude,Normalized_Lane_Width,Safety_Score,Left_Lookahead_Score,Right_Lookahead_Score,Left_Lane_Intensity_Score,Right_Lane_Intensity_Score,Lane_Visibility_Score,Left_Lane_Confidence,Right_Lane_Confidence,Local_Time
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005000.json,43.8001203,-92.5948252,0.9993876875398336,93.9,87.05882352941177,84.70588235294117,26.558265582655828,84.65447154471545,87.59,0.9543302467494499,0.9342327279438182,2025-07-07 12:53:09.666
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005001.json,43.8001143,-92.594833,0.9989880124051737,93.73,86.66666666666667,84.31372549019608,31.639566395663955,86.55149051490515,87.26,0.9528580032716406,0.9338122826160673,2025-07-07 12:53:09.700
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005002.json,43.8001082,-92.5948408,0.9998875063278877,93.66,86.27450980392157,83.92156862745098,20.799457994579946,75.40650406504065,86.96,0.9560842260414036,0.932431424252146,2025-07-07 12:53:09.733
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005003.json,43.8001022,-92.5948486,0.9996875488230391,93.77,86.27450980392157,84.70588235294117,24.83062330623306,81.09756097560977,87.27,0.954096796030801,0.9332037460311875,2025-07-07 12:53:09.766
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005004.json,43.8000961,-92.5948564,0.9993876875398336,93.7,86.66666666666667,83.92156862745098,25.71138211382114,79.57317073170732,87.12,0.9547488462458661,0.9333073467183475,2025-07-07 12:53:09.800
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005005.json,43.8000901,-92.5948642,0.9989880124051737,93.63,86.27450980392157,83.92156862745098,25.94850948509485,81.60569105691057,86.96,0.9548209978762616,0.9338175890988498,2025-07-07 12:53:09.833
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005006.json,43.800084,-92.594872,0.9989880124051737,93.31,83.92156862745098,83.92156862745098,14.193766937669377,80.52168021680217,86.06,0.9583945493812731,0.9341760153746888,2025-07-07 12:53:09.866
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005007.json,43.800078,-92.5948798,0.9982016190284373,93.7,86.27450980392157,84.70588235294117,34.21409214092141,81.19918699186992,87.26,0.9524879604190836,0.9341740023850766,2025-07-07 12:53:09.900
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005008.json,43.8000719,-92.5948876,0.9975529988004797,93.65,85.88235294117646,84.70588235294117,24.35636856368564,82.28319783197831,87.13,0.9557666156792908,0.9341313551760438,2025-07-07 12:53:09.933
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005009.json,43.8000659,-92.5948954,0.9975529988004797,93.2,84.70588235294117,83.13725490196079,26.795392953929536,82.52032520325203,86.02,0.9548192252287304,0.9338054249123288,2025-07-07 12:53:09.966
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005010.json,43.8000598,-92.5949032,0.9982016190284373,93.7,85.88235294117646,84.70588235294117,21.747967479674795,80.28455284552845,87.15,0.9565081984550687,0.9349339553544833,2025-07-07 12:53:10.000
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005011.json,43.8000538,-92.594911,0.9982016190284373,93.81,86.27450980392157,85.09803921568627,25.16937669376694,80.86043360433605,87.45,0.9551159731524167,0.9346331442791246,2025-07-07 12:53:10.033
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005012.json,43.8000477,-92.5949187,0.9975529988004797,93.67,86.66666666666667,84.31372549019608,37.737127371273715,81.47018970189703,87.26,0.9521253905274055,0.9347475292146988,2025-07-07 12:53:10.066
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005013.json,43.8000417,-92.5949265,0.9968051145430329,93.58,87.45098039215686,84.70588235294117,92.20867208672087,81.94444444444444,87.55,0.9347190265168142,0.9344711544484398,2025-07-07 12:53:10.100
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005014.json,43.8000356,-92.5949343,0.9975529988004797,93.73,86.27450980392157,84.70588235294117,22.39159891598916,83.63821138211382,87.3,0.9571531742877089,0.9340552881700355,2025-07-07 12:53:10.133
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005015.json,43.8000295,-92.5949421,0.9975529988004797,93.71,86.27450980392157,84.70588235294117,26.76151761517615,85.39972899728997,87.28,0.9558363391096363,0.9333878701133199,2025-07-07 12:53:10.166
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005016.json,43.8000235,-92.5949499,0.9998000199986667,93.66,85.88235294117646,84.70588235294117,28.929539295392953,74.1869918699187,87.08,0.9549646064908253,0.9290662315677708,2025-07-07 12:53:10.200
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005017.json,43.8000174,-92.5949577,0.9998000199986667,93.76,86.27450980392157,84.70588235294117,26.863143631436316,74.35636856368563,87.26,0.9554075480782811,0.9310455717267986,2025-07-07 12:53:10.233
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005018.json,43.8000114,-92.5949655,0.9992003199146837,93.68,86.66666666666667,83.92156862745098,28.997289972899733,78.15040650406505,87.11,0.9546297921761792,0.9324272492819721,2025-07-07 12:53:10.266
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005019.json,43.8000053,-92.5949733,0.9993876875398336,93.46,85.09803921568627,83.92156862745098,20.867208672086722,80.38617886178862,86.5,0.9566202187493967,0.9322737218623502,2025-07-07 12:53:10.300
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005020.json,43.7999993,-92.5949811,0.9971914513728449,93.56,87.45098039215686,84.70588235294117,93.36043360433605,79.91192411924119,87.53,0.933628228718044,0.9328270617072194,2025-07-07 12:53:10.333
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005021.json,43.7999932,-92.5949889,0.9993876875398336,93.73,85.88235294117646,84.70588235294117,22.865853658536587,77.33739837398373,87.13,0.9566393924984592,0.9333266998986274,2025-07-07 12:53:10.366
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005022.json,43.7999872,-92.5949967,0.9989880124051737,93.66,86.66666666666667,83.92156862745098,32.79132791327913,78.45528455284553,87.1,0.9534430970135199,0.9330867191626997,2025-07-07 12:53:10.400
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005023.json,43.7999811,-92.5950045,0.9971914513728449,93.65,87.84313725490196,84.70588235294117,93.29268292682927,79.67479674796748,87.7,0.9344688857687496,0.9334013468567363,2025-07-07 12:53:10.433
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005024.json,43.7999751,-92.5950123,0.9992003199146837,93.69,86.66666666666667,83.92156862745098,30.48780487804878,79.94579945799458,87.11,0.954789882994905,0.9325804965754461,2025-07-07 12:53:10.466
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005025.json,43.799969,-92.5950201,0.9975529988004797,93.79,86.66666666666667,85.09803921568627,35.264227642276424,80.75880758807588,87.57,0.9524320496646915,0.9338017787124033,2025-07-07 12:53:10.500
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005026.json,43.799963,-92.5950279,0.998488643251663,93.93,86.66666666666667,85.49019607843137,25.135501355013552,81.84281842818429,87.75,0.9557883341886757,0.9333302598452474,2025-07-07 12:53:10.533
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005027.json,43.7999569,-92.5950357,0.9996875488230391,94.18,86.66666666666667,84.31372549019608,28.184281842818425,0.0,87.56,0.9556188011576913,0.9608044875514404,2025-07-07 12:53:10.566
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005028.json,43.7999508,-92.5950435,0.9975529988004797,93.91,86.66666666666667,85.49019607843137,24.35636856368564,80.25067750677508,87.77,0.9566770525472573,0.9335743688192573,2025-07-07 12:53:10.600
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005029.json,43.7999448,-92.5950513,0.9971914513728449,94.01,87.05882352941177,85.88235294117646,26.998644986449865,82.11382113821138,88.07,0.9563578647739047,0.9327790278120645,2025-07-07 12:53:10.633
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005030.json,43.7999387,-92.5950591,0.9992003199146837,94.13,87.45098039215686,85.88235294117646,32.45257452574526,75.98238482384824,88.21,0.9546289850326442,0.9328285341543671,2025-07-07 12:53:10.666
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005031.json,43.7999327,-92.5950669,0.9992003199146837,94.08,87.45098039215686,85.49019607843137,28.556910569105693,75.44037940379404,88.06,0.9557091640023607,0.932924688030969,2025-07-07 12:53:10.700
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005032.json,43.7999266,-92.5950747,0.9992003199146837,94.18,87.45098039215686,86.27450980392157,34.180216802168026,74.39024390243902,88.36,0.953741462982794,0.9328589157834263,2025-07-07 12:53:10.733
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005033.json,43.7999206,-92.5950825,0.998488643251663,94.07,88.62745098039215,86.27450980392157,100.0,76.82926829268293,88.64,0.9342488496025168,0.9332694590734494,2025-07-07 12:53:10.766
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005034.json,43.7999145,-92.5950903,0.9998000199986667,94.41,87.84313725490196,87.05882352941177,29.40379403794038,76.1178861788618,88.84,0.9553081330412836,0.9326738989820249,2025-07-07 12:53:10.800
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005035.json,43.7999085,-92.5950981,0.9993876875398336,94.37,87.84313725490196,86.66666666666667,21.27371273712737,75.54200542005421,88.71,0.9577367430939778,0.9331666604467211,2025-07-07 12:53:10.833
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005036.json,43.7999024,-92.5951059,0.9989880124051737,94.04,87.45098039215686,85.49019607843137,35.298102981029814,78.62466124661248,88.04,0.9533263307660431,0.9334416328441615,2025-07-07 12:53:10.866
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005037.json,43.7998964,-92.5951137,0.9989880124051737,94.42,87.84313725490196,87.05882352941177,23.035230352303522,77.64227642276423,88.87,0.9577918435222925,0.9335906086223492,2025-07-07 12:53:10.900
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005038.json,43.7998903,-92.5951215,0.9989880124051737,94.35,88.62745098039215,86.27450980392157,37.56775067750677,74.22086720867209,88.82,0.9533422800915463,0.9330327775132528,2025-07-07 12:53:10.933
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005039.json,43.7998843,-92.5951293,0.998488643251663,94.17,88.23529411764706,85.49019607843137,32.21544715447154,78.65853658536585,88.37,0.9549433963084794,0.9329188636765272,2025-07-07 12:53:10.966
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005040.json,43.7998782,-92.5951371,0.9975529988004797,94.21,88.23529411764706,86.27450980392157,41.49728997289973,75.94850948509485,88.65,0.9510489908954783,0.9336851593548341,2025-07-07 12:53:11.000
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005041.json,43.7998721,-92.5951449,0.9968051145430329,93.83,86.66666666666667,85.49019607843137,36.65311653116532,76.99864498644986,87.73,0.9534994047867411,0.9334136436379251,2025-07-07 12:53:11.033
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005042.json,43.7998661,-92.5951527,0.9971914513728449,93.82,86.27450980392157,85.49019607843137,28.760162601626014,77.1680216802168,87.6,0.955987432265338,0.9334250209152161,2025-07-07 12:53:11.066
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005043.json,43.79986,-92.5951605,1.0,94.36,86.66666666666667,85.88235294117646,32.96070460704607,0.0,88.13,0.9549625775110315,0.956337350367761,2025-07-07 12:53:11.100
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005044.json,43.799854,-92.5951683,0.9998875063278877,94.09,86.66666666666667,86.27450980392157,29.40379403794038,69.03794037940379,88.05,0.9564229536114452,0.9305807428314729,2025-07-07 12:53:11.133
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005045.json,43.7998479,-92.5951761,0.9992003199146837,94.09,86.66666666666667,86.27450980392157,29.539295392953928,72.49322493224932,88.07,0.9562418769103552,0.9326682658500425,2025-07-07 12:53:11.166
/media/vsi-dev/Lacie_2/mndot_workzone_project/Hyundai/campaign/processed_json/segments/session_2/part_2/005046.json,43.7998419,-92.5951839,0.9982016190284373,93.95,86.27450980392157,86.27450980392157,32.65582655826558,73.74661246612466,87.89,0.9545934271889559,0.932298922347631,2025-07-07 12:53:11.200
